,Date,year,month,OVX_avg,OVX_sum,OVX_end,VIX_avg,VIX_sum,VIX_end,WorldOilProd,CrudeOilStock,PetroleumStockUS,PetroleumStockOECD,IndustrialProd,EconActivityShock,OilConsumptionDemandShock,InventoryDemandShock,OilSupplyShock,WTISpotPrice,GPR,CPI,StockVol,OilVol,VolRatio,ScaleFactor,OilInventory
138,2018-12-01,2018,12,48.8342105263157,927.85,51.87,24.9531578947368,474.11,16.23,11.342987197775699,1091.64,1908.077,4408.059,4.892788730142596,0.651348503786231,-4.99154730256659,-0.830125285156823,0.67753714660646,2.9750786985872364,90.607666015625,252.767,0.006793096972671234,0.017694643720573534,2.6047977515644845,2.3102102273650384,7.832774959532073
139,2019-01-01,2019,1,41.4214285714285,869.85,34.97,19.5723809523809,411.02,16.23,11.325253902382993,1098.111,1914.152,4421.625,4.893518425349886,0.413983257219147,8.02851441762562,0.292384002305166,-3.13314404709229,3.012144935104117,87.4241027832031,252.718,0.003011398743676156,0.00943040964218137,3.1315712215079246,2.3099654572886585,7.8385792807233114
140,2019-02-01,2019,2,32.0394736842105,608.75,30.27,15.2305263157894,289.38,16.23,11.32181035799428,1100.786,1897.44,4423.84,4.893862825459727,-0.74708093332786,-1.00874899444179,1.11981265830316,-0.502560075156937,3.0769324600682824,96.800163269043,253.322,0.0005324034146418707,0.0045510914801535395,8.548201147836178,2.3314782022092926,7.850282237041335
141,2019-03-01,2019,3,28.4590476190476,597.64,26.75,14.485238095238,304.19,16.23,11.32090126944488,1108.016,1894.336,4418.891,4.899377891713309,0.00133114437830895,-1.33657996344748,0.284381701081329,-0.0306609204377132,3.1300668384077484,82.3282928466797,254.202,0.001107062615014461,0.0035507644940519036,3.207374583781353,2.3326859648974625,7.85734668591341
142,2019-04-01,2019,4,26.007619047619,546.16,29.31,12.9490476190476,271.93,16.23,11.318115815527877,1118.39,1912.22,4426.508,4.898063929854704,-0.33712512160143,2.24270086417476,-0.191421532023508,-1.08507881524419,3.2197727192847436,79.2534484863281,255.211,0.0003744381068250442,0.003142069852242638,8.391426500056435,2.314852893495518,7.858991570687585
143,2019-05-01,2019,5,32.4622727272727,714.17,46.91,16.7218181818181,367.88,16.23,11.308795381608643,1125.943,1951.942,4467.023,4.901332336041664,-0.131882722288753,-1.17525280313727,0.0753695001979933,-0.37326010157316,3.170853120444803,106.471900939941,255.29,0.0018316325274849929,0.010851400153218217,5.924441715456009,2.288501912454366,7.854273602540199
144,2019-06-01,2019,6,41.5665,831.33,39.46,15.836,316.72,16.23,11.310966061702988,1108.264,1948.984,4468.672,4.893447541215263,-0.832505937480403,-3.78245253881939,-0.655422347871069,1.06353325332238,3.0644154862315167,106.588455200195,255.159,0.0010648153532717601,0.01078506201808617,10.128574860371709,2.2928212853466214,7.840333167682924
145,2019-07-01,2019,7,32.8004545454545,721.61,30.77,13.305909090909,292.73,16.23,11.304899071459872,1086.406,1953.893,4482.531,4.894935362439026,0.433117829482998,4.98264506391458,-1.8363896135485,-1.52686620010612,3.110396811482153,93.5212554931641,255.685,0.0005935416069057558,0.008364756931063146,14.092957989365225,2.294153774029591,7.82099432922023
146,2019-08-01,2019,8,34.5686363636363,760.51,32.16,18.9790909090909,417.54,16.23,11.317971453643004,1074.936,1945.503,4509.094,4.894227873934738,-0.421046483380094,-3.4834495382046,0.0391222512148153,1.194903586777,3.0636349583703963,103.404418945312,256.059,0.004325288307002469,0.019408067058111992,4.48711523499858,2.317700872216594,7.820592094860589
147,2019-09-01,2019,9,37.761,755.22,38.75,15.559,311.18,16.23,11.297443116552865,1070.432,1943.205,4468.762,4.893290326898635,0.0143964570760133,3.36450229170967,-1.29738116815822,-2.72438143981151,3.10017232719974,90.3679885864258,256.511,0.000605424164923132,0.03299197954532085,54.49399190980375,2.2996863429231604,7.808590325286731
148,2019-10-01,2019,10,37.7195652173913,867.55,35.84,15.4665217391304,355.73,16.23,11.320273290623284,1084.52,1926.722,4415.133,4.892700296056369,-0.432254541664728,-2.88991529531296,0.51359035866061,2.00264164904006,3.0433881665006473,97.8367309570312,257.244,0.0015103066920866912,0.004200582011087501,2.7812774935690934,2.291525710507276,7.818110616625619
149,2019-11-01,2019,11,33.1425,662.85,36.73,12.5235,250.47,16.23,11.331480084221914,1080.854,1918.205,4419.902,4.894221653969276,0.00740684054328307,4.41676464493293,-0.433014147102534,0.732415033434987,3.096551903791309,73.0783843994141,257.803,0.0003063616276283154,0.0057191293643778125,18.667903707955176,2.3041864659929465,7.820234419367682
150,2019-12-01,2019,12,27.9309523809523,586.55,28.3,13.7566666666666,288.89,16.23,11.330812166489006,1067.739,1916.847,4406.867,4.895659162639065,-0.152913464582062,2.65870426826,-1.17615619961833,-0.210216030960447,3.1421684094993356,74.2798919677734,258.616,0.0005023732843533169,0.004207000580642287,8.374252197860748,2.299018648854082,7.805780965103924
151,2020-01-01,2020,1,33.0095238095238,693.2,40.35,13.9409523809523,292.76,16.23,11.326945223343973,1075.22,1934.86,4431.906,4.847846203307955,-4.60620245591577,0.930745037705759,0.0896911772206954,0.106012142932157,3.100331990761598,138.420944213867,259.037,0.0011190227613659567,0.00657848388645531,5.878775761830936,2.2905564226869126,7.809075338177074
